小灰蝶	しじみちょう
小瓠	こふくべ
小百合	さゆり
小皺	こじわ
小督	こごう
小童	こわっぱ
小端釘	こばくぎ
小竹	ささ
小筒	ささえ
小網	さで
小腹	このかみ
小舅	こじゅうと
小舌	ひこ
小茄子	こなすび
小角	くだ のふえ
小豆	あずき
小豆粥	あずきがゆ
小豆餡	あずきアン
小連翹	おとぎりそう
小酒	リキュール
小鉤	こはぜ
小陵鳥	こがら
小雀	こがら
小雉尾草	たちしのぶ
小魚	いさな
小鮑	とこぶし
小鰭	こはだ
少女	おとめ
少輔	しょう
尚侍	ないしのかみ
尚更	なおさら
尨毛	むくげ
尨犬	むくいぬ
就中	なかんずく
尸所	かばねどころ
尸童	よりまし
尸者	ものまさ
尺蠖	おぎむし
尻尾	しっぽ
尻当	いしきあて
尻籠	しこ
尻繫	しりがい
尻腰	しっこし
尻臀	しりこぶた
尼亜吉拉	ナイアガラ
尼哇達	ネバダ
尼喀拉瓜	ニカラグア
尼徳蘭	オランダ
尼格来	にこらい
尼羅	ナイル
尼馬	ネロ
尽れる	すがれる
尾宿	あしたれぼし
尾能	きりのう
尿筒	しとづつ
尿袋	ゆばりぶくろ
屁屎葛	へくそかずら
屁放虫	へひりむし
屁糞葛	へくそかずら
居囃子	いばやし
居坐機	いざりばた
居士	こじ
居士衣	こじエ
居心地	いごこち
居曲	いぐせ
居比路	キプロス
居礼	キュリー
居里	キュリー
屈背	くぐせ
屍櫃	からひつ
属鏤	ショクル
屠格涅夫	ツルゲーネフ
屢屢	しばしば
屢雨	しばあめ
屯倉	みやけ
屯家	みやけ
屯田	みた
屯蹇	ちゅんけん
山 姥	やまんば
山丹	ひめゆり
山処	やまと
山原水鶏	やんばるくいな
山女	あけび・やまめ
山小菜	ほたるぶくろ
山岨	やまそわ
山峡	やまかい
山慈姑	あまな
山栄樹	かんぼく
山桜桃	ゆすらうめ
山梅花	ばいかうつぎ
山梔子	くちなし
山梗葉	さわぎきょう
山楝蛇	やまかがし
山槭樹	やまもみじ
山毛欅	ぶな
山水屏風	せんずいびょうぶ
山珊瑚	つちあけび
山疵	やまきず
山白竹	くまざさ
山石榴	のぼたん
山礬	あくしば・じんちょうげ
山祇	やまつみ
山神	やまつみ
山竹	めだけ
山羊	やぎ
山羊鬚	やぎひげ
山翡翠	やませみ
山背	やましろ
山胡椒	やまこうばし
山脈	やまなみ
山膚	やまはだ
山芹菜	なべな
山苞	やまづと
山茶	つばき
山茶花	さざんか
山葵	わさび
山蒜	のびる
山藤	くまやなぎ
山蘭	ひよどりばな
山蘿蔔	まつむしそう
山襞	やまひだ
山賤	やまがつ
山車	だし
山間	やまあい
山雀	やまがら
山香	やまこうばし
山魚狗	やませみ
山鷸	やましぎ
山黒豆	のささげ
山鼠	やまね
岌朴敦	ケープタウン
岐嶷	いこよか
岐路	えだみち
岨清水	そばしみず
岩座	いわくら
岩曲	いわわだ
岩棠子	いわなし
岩清水	いわしみず
岩煙草	いわたばこ
岩魚	いわな
岳樺	たけかんば
峩羅斯	ロシア
島田髷	しまだまげ／しまだわげ
崑崙八仙	ころばせ
崩崖	あず
巌桂	きんもくせい
川原	かわら
川太郎	がたろ
川床	ゆか
川曲	かわわ
川獺	かわうそ
川薑	かわはじかみ
川蜷	かわにな
川螻蛄	かわげら
川面	かわも
川骨	こうほね
左京職	さきょうしき
左右	とかく
左手	ゆんで
左義長	どんど
左褄	ひだりづま
左見右見	とみこうみ
巧婦鳥	みそさざい
巨頭鯨	ごんどうくじら
巫女	みこ
巫山戯る	ふざける
巫鳥	しとど
差し支える	さしつかえる
巴佩道斯	バルバドス
巴勒	パリ
巴勒斯坦	パレスチナ
巴勒斯旦	パレスチナ
巴哈	バッハ
巴基斯担	パキスタン
巴塞洛納	バルセロナ
巴塞羅	バルセロナ
巴多呉仁屋	パタゴニア
巴奈馬	パナマ
巴巴多	バルバドス
巴巴突	バルバドス
巴布	パップ
巴拉加	プラハ
巴拉圭	パラグアイ
巴斯	パリ
巴林	バーレーン
巴格達都	バグダッド
巴比倫	バビロン
巴波那	ハバナ
巴爾幹	バルカン
巴爾札克	バルザック
巴社	ペルシア
巴豆	はず
巴達維亜	ジャカルタ
巴里	パリ
巴里斯班	ブリスベン
巴馬	パルマ
巴黎	パリ
巻丹	おにゆり
巻子	へそ
巻柏	いわひば
巻繊	ケンチン
巻耳	おなもみ／みみなぐさ
巻雲	ケンウン
巾子	こじ
巾子形	こじかた
市俄古	シカゴ
布刺謨玆	ブラームス
布剌度	ぷらとん
布哇	ハワイ
布地	きれじ
布海苔	ふのり
布衣	ホイ
布袋焼	ふないやき
布袴	ホウコ
希伯来	ヘブライ
希求	けく
希臘	ギリシャ
帖紙	たとうがみ
帚木	ほうきぎ・ははきぎ
帛琉	パラオ
師兄	すひん
師走	しわす
席労	シラー
席勒爾	シラー
帯下	こしけ
帯刀	たちはき
帯魚	たちうお
帷子	かたびら
常歩	なみあし
常滑焼	とこなめやき
常盤	ときわ
常磐	ときわ
常磐木	ときわぎ
常磐津	ときわず
常磐色	ときわいろ
常磐草	かんあおい
常陸	ひたち
帽額	もこう
幢幢	とうとう
幣帛	にきて
幫間	たいこもち
干徳	カント
干捏底格子	コネチカット
干支	えと
干賽斯	カンザス
干飯	ほしいい
平城	なら
平声	ひょうしょう
平太	へいだ
平柳	ペルー
平江帯	ひごたい
平産樹	こやすのき
平等焼	たいらやき
平絎	ひらぐけ
年三	ねそう
年星	ねそう
年次	としなみ
年甲斐	としがい
年魚	あゆ
幸先	さいさき
幸魂	さきみたま
幹竹	からたけ
幼気	いたいけ
幼発拉的	ユーフラテス
幾人	いくたり
幾何	いくばく
幾年	いくとせ
幾許	いくばく
床框	とこがまち
底土	しはに
底翳	そこひ
店子	たなこ
店屋物	てんやもの
度	めもり
度会神道	わたらいしんとう
度度	よりより
度強い	どぎつい
度爾挌	トルコ
庫侖	クーロン
庭球	テニス
庵室	あぜち
庶妹	ままいも
廂間	ひあわい
廈門	アモイ
廉廉	かどかど
延う	はう
延根	はいね
延縄	はえなわ
建蘭	するがらん
弁別	わいだめ
弓弭	ゆはず
弓殻	ゆがら
弔上げ	といあげ
引剥	ひはぎ
引板	ひた
引艾	ひきよもぎ
引鉄	ひきがね
弗篤	フィート
弗蘭哥林	フランクリン
弟那瑪爾加	デンマーク
弟鷹	だい
弥の明後日	やのあさって
弥児頓	ミルトン
弥列	ミレー
弥加耶児	ミカエル
弥弥	いよいよ
弥拉波	ミラボー
弥撒	ミサ
弥栄	いやさか
弥猛	やたけ
弥生	やよい
弥生土器	やよいドキ
弥終	いやはて
弧光灯	アークトウ
弭巻	はずまき
弱檜	さわら
弱法師	よろぼうし
弱竹	なよたけ
張伯倫	チェンバレン
張宿	ちりこぼし
強盗頭巾	がんどうズキン
強者	つわもの
強請	ゆすり／ねだり
弾機	ばね
当年鴫	とうねん
当所	あてど
当薬	せんぶり
形姿	なりかたち
形振り	なりふり
形貌	なりかたち
彩絵	だみえ
彭里	バリ
影供	えいぐ
影向	ようごう
影護い	うしろいめたい
影青	いんちん
役行者	えんのぎょうじゃ
彼処	あそこ
彼奴	あいつ
彼所	あそこ
彼方	あちら／かなた
彼方此方	あちこち
彼是	あれこれ
彼此	あれこれ
往亡日	おうもうにち
征	しちょう
征矢	そや
征箭	そや
径山寺味噌	きんざんじみそ
後事	しりゅうごと
後妻	うわなり
後志	しりべし
後方	しりえ
後朝	きぬぎぬ
後角	うしろずみ
後輪	しずわ
徐ら	やおら
徒事	あだごと／ただごと
徒人	あだびと
徒口	むだぐち
徒歩	かち
徒然	つれづれ
徒者	ただもの
徒花	あだばな
徒骨	むだぼね
従兄弟	いとこ
従姉妹	いとこ
従祖母	おおおば
従祖父	おおおじ
従神	とものかみ
従者	ずさ
得撒	テキサス
得撫島	ウルップトウ
得撫草	うるっぷそう
御上	おかみ
御世	みよ
御中	おなか
御九日	おくにち
御亭	ごて
御付	おつけ
御代	みよ
御会式	おえしき
御佩刀	みはかし
御内儀	おかみ
御刀代	みとしろ
御哭	みね
御子	みこ
御子突	オホーツク
御巡りさん	おまわりさん
御巫	みかんこ
御幸	みゆき
御強	おこわ
御影供	みえいく
御御籤	おみくじ
御手洗	みたらし
御数	おかず
御暇	おいとま
御殿	みあらか
御母様	おたあさま
御汁	おつけ
御河童	おかっぱ
御法	みのり
御洒落	おしゃれ
御火焼	おほたき
御灯	みあかし
御灯明	みあかし
御父様	おもうさま
御祓	おはらい
御神籤	おみくじ
御稜威	みいつ
御粧	おめかし
御統	みすまる
御膳	おもの
御舎	みあらか
御菜	おかず
御菩薩焼	みぞろやき
御薪	みかまぎ
御虎子	おまる
御衣	おんぞ／みけし
御許	おもと／みもと
御酒	みき
御門	みかど
御降	おさがり
御霊	みたま
御頭	おつむ
御食	みけ
御館	みたち
御饌	みけ
御首	みぐし
御髪	おぐし
御魂	みたま
復水	おちみず
微温	ぬるま
微温湯	ぬるまゆ
微酔	ほろよい
微風	そよかぜ
徳拉克洛亜	ドラクロア
徳雷新	ドロイゼン
心労い	しんどい
心地	ここち
心太	ところてん
心宿	なかごぼし
心延	こころばえ
心算	つもり
心耳	しんに
必里尼斯	ピレネー
忌瓮	いわいべ
忍冬	すいかずら
忍辱	ニンニク
忠実	まめ
忽布	ホップ
忽必烈	フビライ
怏怏	くさくさ
怕痒樹	さるすべり
怖怖	おどおど
怖気	おじけ／おぞけ
怠武林	ダブリン
急度	きっと
急焼	きびしょ
怪士	あやかし
怪鴟	よたか
恐恐	こわごわ
恐惶	あなかしこ
恒不爾革	ハンブルク
恒河	ガンジス
恙虫	つつがむし
恟恟	びくびく
恩格爾	エンゲルス
恩賚	みたまのふゆ
恩頼	みたまのふゆ
恭仁京	くにきょう
恭敬	くぎょう
恭菜	ふだんそう
息吹	いぶき
息嘯	おきそ
息子	むすこ
息長鳥	しながどり
恵特曼	ホイットマン
恵馬遜	エマーソン
悄悄	しおしお
悦加的俚拿	エカテリナ
悪怯れる	わるびれる
悪戯	いたずら
悪毒い	あくどい
悪阻	つわり
悲喜交交	ヒキこもごも
悴人	かせにん
悴侍	かせざむらい
悴枝	かせえだ
惚気	のろけ
惟神	かんながら
惣暗	つつくら
想菰	まいたけ
惹爾日亜	ジョージア
惹耳日亜	ジョージア
愈愈	いよいよ
意気地	いくじ
愛い	うい
愛倫	アイルランド
愛因斯坦	アインシュタイン
愛娘	まなむすめ
愛撒倫	アイスランド
愛沙尼亜	エストニア
愛発関	あらちのせき
愛蘭	アイルランド
愛迪生	エジソン
感ける	かまける
慈姑	くわい
慈鳥	からす
態態	わざわざ
慕士頓	ボストン
慕尼克	ミュンヘン
慳勃爾土	フンボルト
憑代	よりしろ
憑坐	よりまし
憑子	たのもし
憤憤	ぶりぶり
懐香	くれのおも
懸想	けそう
懸鉤子	きいちご
懸魚	げぎょ
懼懼	おずおず
戈壁	ゴビ
戌亥	いぬい
成吉思汗	チンギスハン
我等	われら
戦戦	そよそよ・わなわな
戯しい	あじゃらしい
戯事	ざれごと
戯作	げさく
戯奴	わけ
戯射	さいだて
戯歌	ざれうた
戯言	たわごと／ざれごと
戴勝	やつがしら
房宿	そいぼし
所以	ゆえん
所在	あらゆる
所有	あらゆる
所為	せい
所縁	ゆかり
所謂	いわゆる
所非	ソフィア
扁柏	ひのき
扁桃	アーモンド
扁爪	ひらづめ
扁虫	ひらむし
扁螺	きさご
手実	てまめ
手序	てついで
手底	たなそこ
手弱女	たおやめ
手強い	てごわい
手忠実	てまめ
手懐ける	てなずける
手房	たぶさ
手抉	たくじり
手折る	たおる
手摩乳	てなずち
手斧	ちょうな
手枷	てかせ
手柑	シトロン
手段	てだて
手毬	てまり
手毬唄	てまりうた
手水	ちょうず
手水鉢	ちょうずバチ
手無	たなし
手玩	てまもり
手番	てつがい
手疵	てきず
手結	てつがい
手練	てだれ
手繦	たすき
手腓	たこむら
手許	てもと
手風琴	アコーディオン
打	ダース
打乱筥	うちみだりのはこ
打球	ゴルフ
打眠	ためん
払田柵	ほったのき
托洛斯基	トロツキー
托胎虫	なめくじ
扛秤	ちきり
扶芳藤	つるまさき
把手	とって
把理斯	パリ
抑抑	そもそも
抔恩	ベルン
投球	ボーリング
投網	とあみ
投胡	あないち
折ぐ	へぐ
折和甫	チェーホフ
折敷	おしき
折板	へぎいた
抛銀	なげがね
択捉	えとろふ
披鍼	はばり
抱瓶	だちびん
抹額	まっこう
押書	おっしょ
抽斗	ひきだし
担桶	たご
拉不臘多	ラブラドル
拉巴拉他	ラプラタ
拉白礼	ラブレー
拉薩	ラサ
拍手	かしわで
拍板	びんざさら
拘う	かかずらう
拝倫	バイロン
拝力	バリ
拝所	うがんじゅ
拳螺	さざえ
拳闘	ボクシング
拶双魚	さっぱ
拿林雀	カナリア
拿翁	ナポレオン
持子	もつご
指値	さしね
指切	ゆいきり
指焼草	さしもぐさ
指艾	さしもぐさ
指貫	さしぬき
按察	あぜち
按察使	あぜち
按針	あんじん
挙尾虫	しりあげむし
挙母焼	ころもやき
挙銭	ごぜに
挽家	ひきや
捏巴爾	ネパール
捕まる	とらまる
捨て台詞	すてぜりふ
捩 子	ねじ
捩摺	もじずり
捩花	ねじばな
捷い	はしこい
捷克	チェコ
捺く	つく
捻くる	ひねくる
捻子	ねじ
掃羅們	ソロモン
掃部	かもん
掌侍	ないしのじょう
掌酒	さかびと
掏児	すり
掏摸	すり
排球	バレーボール
排草香	くわみどり
掘串	ふくし
掛絡	から
掛羅	から
掛落	から
掛詞	かけことば
探湯	くかたち
接ぐ	はぐ
接続草	すぎな
接骨木	にわとこ
掻上匣	かかげのはこ
掻掘	かいぼり
掻燈	かいともし
提げる	さげる
提子	ひさげ
提琴	バイオリン
提重	さげじゅう
揚げ雲雀	あげひばり
揚簀戸	あげすど
搗布	かじめ
搗栗	かちぐり
搾滓	しめかす
搾菜	ザーサイ
摂腰	せひえ
摘入	つみれ
摩洛哥	モロッコ
摩納哥	モナコ
摩西	モーゼ
摩賛俾克	モザンビーク
撒児沙	サルサ
撒哈拉	サハラ
撒爾沙	サルサ
撒馬児干	サマルカンド
撓塩	いためじお
撚る	ひねる
撞球	たまつき・ビリヤード
撥条	ぜんまい
播磨	はりま
撲斯東	ボストン
擬作	あてがい
擬宝珠	ぎぼし／ぎぼうし
擬物	まがいもの
擬蟻	ありもどき
擬蠍	かにむし
擺倫	バイロン
攣	てなえ
改羅	カイロ
放下す	ほかす
放十徳	はなちじっとく
放屁虫	へひりむし
放髻	はなちもとどり
政所	まんどころ
故郷	ふるさと
故里	ふるさと
敏捷い	はしこい
敏耳	とみみ
救世	くせ
敗荷	やれはす
敗醬	おとこえし
散切物	ざんぎりもの
散西把	ザンジバル
散銭	ばらせん
数多	あまた
数奇屋	すきや
数寄屋	すきや
数数	しばしば
数珠	じゅず
数珠玉	じゅずだま
敵娼	あいかた
文山賊	ふみやまだち
文机	ふづくえ
文珠蘭	はまゆう
文目	あやめ
文相撲	ふずもう
文章博士	モンジョウはかせ
文筥	ふばこ／ふみばこ
文色	あいろ
文身	いれずみ
斉斉哈爾	チチハル
斎串	いぐし
斎人	いわいびと
斎垣	いがき
斎場	ゆにわ
斎子	いむこ
斎庭	ゆにわ
斎瓮	いわいべ
斎甕物	ゆかもの
斎種	ゆだね
斎肌帯	ゆはだおび
斎蔵	いみくら
斎食	とき
斐希特	フィヒテ
斑杖	まむしぐさ
斑気	むらき
斑濃	むらご
斑葉	いさは
斑蛛	じょろうぐも
斑雪	はだれゆき
斑霧	むらぎり
斑馬	しまうま
斑鳩	いかる／いかるが
斗	とます
斗宿	ひきつぼし
斗組	ますぐみ
斜子織	ななこおり
斥候	うかみ
断雲	ちぎれぐも
斯密乃雑	スピノザ
斯拉仏克	スロバキア
斯程	かほど
斯維弗的	スイフト
斯賓塞	スペンサー
斯辺瑣	スペンサー
斯通達爾	スタンダール
斯達林	スターリン
新嘉坡	シンガポール
新墨是可	ニューメキシコ
新墾	にいばり・あらき
新墾田	あらきだ
新治	にいばり
新湯	さらゆ
新発意	しんぼち
新羅	しらぎ
新西蘭	ニュージーランド
方人	かたうど
方便	たつき
方済各	ザビエル
方舟	はこぶね
方頭魚	かながしら
旁旁	かたがた
旅籠	はたご
旋毛	つむじ
旋網	まきあみ
旋花	ひるがお
旋覆花	おぐるま
旋風	つむじかぜ
旌節花	きぶし
旗標	はたじるし
旗魚	かじき
既得	キト
日保ち	ひもち
日向	ひなた／ひゅうが
日和	ひより
日和る	ひよる
日和見	ひよりみ
日嗣	ひつぎ
日女	ひるめ
日巴拉太	ジブラルタル
日次	ひなみ
日済	ひなし
日照雨	そばえ
日置流	へきリュウ
日耳曼	ドイツ
日雀	ひがら
日霊	ひるめ
旧年	ふるとし
旨煮	うまに
早乙女	さおとめ
早少女	さおとめ
早桃	さもも
早生	わせ
早稲	わせ
早稲月	さいねづき
早終演	はやばね
早緑月	さみどりづき
早花咲月	さばなさづき
早苗	さなえ
早苗饗	さなぶり
早鮓	はやずし
早鮨	はやずし
旱芹	パセリ
旱芹菜	パセリ
明か	さやか
明後日	あさって
明日	あす／あした
明明後日	しあさって
明白	あからさま
明衣	あかは
昏昏	うとうと
易利薩伯	エリザベス
易卜生	イブセン
易易	やすやす
星宿	ほとおりぼし
星港	シンガポール
星鰈	ほしがれい
映日果	いちじく
春告鳥	うぐいす
春宮	とうぐう
春疾風	はるはやて
春蚕	はるご
昨夜	ゆうべ
昨日	きのう
昭南	シンガポール
是界	ぜがい
昴宿	すばるぼし
昼餉	ひるげ
時令	シリング
時化	しけ
時計	とけい
時辰鵲	カナリア
時雨	しぐれ
時雨煮	しぐれに
時鳥	ほととぎす
晃晃	きらきら
晒布	さらし
晦日	みそか／つごもり
晨鐘	じんじょう
晨鴨	しのりがも
晩生	おくて
晩稲	おくて
晩霜	おそじも
晩香坡	バンクーバー
普納塞利斯	ブエノスアイレス
普魯西	プロシア
景仰	けいこう
景天	べんけいそう
景色	けしき
景迹	きょうじゃく
智利	チリ
暖寮	ノンリョウ
暗争	だんまり
暗暗	ぐずぐず
暗闘	だんまり
暮新月	くれしづき
暴風	あかしかぜ
暹羅	シャム
曇華	だんどく
曠野	あらの
曲物	わげもの
曲玉	まがたま
曲者	くせもの
曲舞	くせまい
曲見	しゃくみ
曲輪	くるわ
更格廬	カンガルー
更紗	サラサ
更衣	きさらぎ／ころもがえ
曷為	なんすれぞ
曷若	いかん
曹白魚	ひら
曹達水	ソーダスイ
曼識特	マンチェスター
曼谷	バンコク
曽孫	ひまご
曽祖母	ひいばば
曽祖父	ひいじじ
最中	もなか
最寄り	もより
最早	もはや
月不見月	つきみずづき
月代	さかやき
月即別	ウズベク
月次	つきなみ
月額	さかやき
有平糖	アルヘイトウ
有平隈	あるへいぐま
有心	うしん
服織	はとり
服部	はとり／はとりべ
朔日	ついたち
望月	もちづき
望潮	しおまねき
望潮魚	いいだこ
朝勤	あさじ
朝月夜	あさづくよ
朝朗	あさぼらけ
朝臣	あそん
朝靄	あさもや
朝餉	あさがれい／あさげ
朧月	おぼろづき
朧月夜	おぼろづきよ
木の葉時雨	このはしぐれ
木の葉木菟	このはずく
木下闇	こしやみ
木乃伊	ミイラ
木五倍子	きぶし
木偶	でく
木偶の坊	でくのぼう
木加	モカ
木匠	こだくみ
木天蓼	またたび
木尺	きがね
木屑	こけら
木履	きぐつ
木工	こだくみ
木強	ぼっきょう
木捻子	モクねじ
木斯甲	マスカット
木末	こぬれ
木染月	こぞめづき
木椎	さいづち
木槿	むくげ
木淡	きざわし
木漏日	こもれび
木瓜	きゅうり／マルメロ／ぼけ
木皮	こはだ
木綿	もめん／ゆう
木綿四手	ゆうシで
木綿垂	ゆうシで
木綿鬘	ゆうかずら
木耳	きくらげ
木膚	こはだ
木色	もくじき
木苺	きいちご
木菟	みみずく
木菟入	ずくニュウ
木菟鳥	つくとり
木蓮子	いたび
木蘭	モクレン
木螺子	モクねじ
木蠹虫	きくいむし
木賊	とくさ
木通	あけび
木醂	きざわし
未爾屈	マルク
未申	ひつじさる
未蘭	ミラノ
未通女	おぼこ
末枯	すがり
末殺	うらごけ
末濃	すそご
末葉	うれは
末黒野	すぐろの
本意無い	ほいない
朱欒	ザボン
朱波	ミャンマー
朱竹	せんねんぼく
朱華	はねず
朱華色	はねずいろ
朱蕉	せんねんぼく
朱鷺	とき
朴樹	えのき
朴歯	ほおば
朽野	くだらの
杉天牛	すぎかみきり
杉形	すぎなり
杉蘚	すぎごけ
李並士敦	リビングストン
李斯特	リスト
李頓	リットン
杏葉	ぎょうよう
杖球	ホッケー
杙鞋	くいぐつ
杜仲	はいまゆみ
杜夫魚	かくぶつ
杜宇	ほととぎす
杜松	ねず
杜漏	ずろう
杜父魚	かじか
杜翁	トルストイ
杜若	かきつばた
杜蒙	つくばねそう
杜衡	かんあおい
杜馬	デュマ
杜鵑	ほととぎす
杜鵑草	ほととぎす
束子	たわし
杠秤	ちきり／ちぎ／ちぎり
杠谷樹	ひいらぎ
条条	おちおち
条虫	さなだむし
杣人	そまびと
杣山	そまやま
来特（兄弟）	ライト
来路花	サルビア
東北風	ならい
東南風	いなさ
東屋	あずまや
東浄	とうちん
東男	あずまおとこ
東雲	しののめ
東風	こち
東風菜	しらやまぎく
松囃	まつばやし
松囃子	まつばやし
松明	たいまつ
松楊	ちしゃのき
松毟鳥	まつむしり
松毬	まつかさ／まつぼっくり
松江魚	スズキ
松脂	まつやに
松蘿	さるおがせ
松陰囊	まつぼっくり
松魚	かつお
板山葵	いたわさ
枌板	そぎいた
枕詞	まくらことば
果戈里	ゴーゴリ
果敢無む	はかなむ
果物	くだもの
果蜜	シロップ
枝尺蠖	えだしゃくとり
枝折	しおり
枡形	ますがた
枡目	ますめ
枯薄	かれすすき
枳殻	からたち
枸榾	ひいらぎ
枸橘	からたち
柄杓	ひしゃく
柑子	こうじ
染指草	ほうせんか
柔手	にこで
柔膚	やわはだ
柘植	つげ
柘榴	ざくろ
柚柑	ユコウ
柚餅子	ユベシ
柚香蒸し	ゆこうむし
柝頭	きがしら
柬蒲塞	カンボジア
柱技	ボーリング
柳宿	ぬりこぼし
柳葉菜	あかばな
柳葉魚	シシャモ
柳鮠	やなぎばえ
柴可夫斯基	チャイコフスキー
柴芝	まんねんたけ
査其孫	ジャクソン
査列斯	チャールズ
査科布森	ヤコブセン
栄蘭	たこのき
栄螺	さざえ
栗鼠	りす
校倉	あぜくら
栩板	とちいた
栲領巾	たくひれ
核太棗	さねぶとなつめ
根木打	ねっきうち
格禄亜祭	クロアチア
格綸僕	コロンボ
格蘭徳	グラント
格衣	はこえ
桃染	つきぞめ
桃短截象虫	モモチョッキリゾウムシ
桃花褐	あらぞめ
桃花鳥	とき
桃金嬢	てんにんか
桄榔	くろつぐ
桄榔子	くろつぐ
案山子	かかし
桑小卓	くわこじょく
桑拿	サウナ
桑港	サンフランシスコ
桑蚕	くわご
桜府	サクラメント
桜桃	さくらんぼう
桜海老	さくらえび
桜蓼	さくらたで
桜鯎	さくらうぐい
桟	えつり
桟俵法師	さんだらぼっち
桟手	さで
桟敷	さじき
桷	ずみ
梁簀	やなす
梃子	てこ
梃子摺る	てこずる
梅桃	ゆすらうめ
梅特林克	メーテルリンク
梅花皮	かいらぎ
梅里美	メリメ
梅雨	つゆ
梓巫	あずさみこ
梓巫女	あずさみこ
梔子	くちなし
梛筏	なぎいかだ
梛節	なぎぶし
梟帥	たける
梢殺	うらごけ
梧桐	あおぎり
梨子地	なしジ
梭子魚	かます
梭尾螺	ほらがい
梭貝	ひがい
梭配り	おさくばり
梭魚	かます
梯姑	デイコ
梯子	はしご
梳櫛	すきぐし
梳毛	すきげ
棒手振	ぼてふり
棘蟹	いばらがに
棘魚	とげうお
棠梨	ずみ
棠棣	はねず
検見	けみ
椿象	かめむし
楊桐	さかき
楊梅	やまもも
楊櫨木	うつぎ
楓蛾	しらがたろう
楚森	ソマリア
楡木茸	タモギタケ
楡皮	やにれ
業平竹	なりひらだけ
極光	オーロラ
極書	きわめがき
楽車	だんじり
榑木	くれき
榔楡	あきにれ
榕樹	がじゅまる
榛の木	はんのき
榾火	ほたび／ほだび
構の木	かじのき
槍柔魚	やりいか
槍烏賊	やりいか
槍衾	やりぶすま
槐葉蘋	さんしょうも
槓杆	てこ
槙皮	まいはだ
槭樹	かえで
樗蚕	しんじゅさん
標縄	しめなわ
標茅茸	しめじたけ
標野	しめの
権守	ごんのかみ
権衡	からばかり
横痃	よこね
横笛	ようじょう
樫鳥	かけす
樵夫	きこり
樸樹	むくのき
樹懶	なまけもの
樺太	からふと
橙色	だいだいいろ
機関	からくり
檀香	びゃくだん
檜柏	びゃくしん
檜皮	ひわだ
檜皮色	ひわだいろ
檜皮葺き	ひわだぶき
檬果	マンゴ
檸檬	レモン
檻檻	がらがら
櫂先	かいさき
櫺子	れんじ
欒樹	もくげんじ
欒琴	レントゲン
欠伸	あくび
欠唇	いぐち
欠片	かけら
欠米	かんまい
次妻	うわなり
次官	すけ
欣欣	にこにこ
欧姆	オーム
欧羅巴	ヨーロッパ
款冬	ふき／やまぶき
歌徳	ゲーテ
歌留多	カルタ
止比乎	とびうお
正占	ますら
正東風	まこち
正絹	しょうけん
正身	そうじみ
正面	まとも
正麩	しょうふ
此処	ここ
此奴	こいつ
此度	こたび
此所	ここ
此方	こちら
此方人等	こちとら
此畜生	こんちくしょう
此間	こないだ
武士	もののふ
武火	ぶが
武蔵	むさし
武達	ユタ
歩射	かちゆみ
歩荷	ぼっか
歩行虫	ごみむし／おさむし
歪阿那	ガイアナ
歳下食	さいげじき
歳刑神	さいぎょうしん
歴木	くぬぎ
段梯子	ダンばしご
段段	ぎざぎざ
段銭	たんせん
殺陣	たて
殿司	でんす
母家	おもや
母屋	おもや
母様	かかさま
母衣	ほろ
比利徳	ブリストル
比利時	ベルギー
比名罕	バーミンガム
比察	ピサ
比律悉	ブリュッセル
比律賓	フィリピン
比撒羅	ピサロ
比比丘女	ひふくめ
比目魚	ひらめ
比耳時	ベルギー
毛孔	けあな
毛布	ケット
毛斯綸	モスリン
毛球	バドミントン
毛織	もうる
毛莨	キンポウゲ・うまのあしがた
毛蚕	けご
毛蝨	けじらみ
毬打	ぎっちょう
毬杖	ぎっちょう
毬栗	いがぐり
毬藻	まりも
氈瓜	かもうり
氈鹿	かもしか
民答撓	ミンダナオ
気吹戸	いぶきど
気宇仙	きゅうせん
気虫	へひりむし
気触れる	かぶれる
気質	かたぎ
気障	きざ
水亀	いしがめ
水分	みくまり
水口	みなくち
水団	すいとん
水夫	かこ
水手	かこ
水押	みよし
水松	みる
水楊	かわやなぎ
水母	くらげ
水泡・水沫	みなわ
水洟	みずばな
水派	みなまた
水準	みずばかり
水漬く	みづく
水爬虫	たがめ
水狗	かわせみ
水獺	かわうそ
水球	ウォーターポロ
水瓶	みずがめ
水甕	みずがめ
水甘草	ちょうじそう
水竜骨	うらぼし
水端	みずはな
水簸	すいひ
水粒	みつぼ
水綿	あおみどろ
水翻	みずこぼし
水脈	みお
水芹	せり
水萍	きくさ
水葱	なぎ
水蓼	かわたで
水蔓青	ひめとらのお
水蘚	みずごけ
水蚤	みじんこ
水蠆	やご
水蠟樹	いぼたのき
水蠟樹蠟虫	いぼたろうむし
水豆児	たぬきも
水豹	あざらし
水雲	もずく
水馬	あめんぼ
水鶏	くいな
水黽	あめんぼ
水鼈	とちかがみ
氷下魚	こまい
氷州	アイスランド
氷柱	つらら
氷球	アイスホッケー
氷菓子	アイスクリーム
氷面	ひも
氷魚	こまい
永久	とわ／とこしえ
汗疹	あせも
汗肬	あせも
汗衫	かざみ
江浦草	つくも
江籬	おごのり
池溝	うなて
汽罐	ボイラー
沃やす	こやす
沃度	ヨード
沃度丁幾	ヨードチンキ
沃懸地	いかけジ
沈子	いわ
